Year,County,State,Physical Inactivity Percentage,Obesity Percentage,Newly Diagnosed Diabetes Rate per 1000,Diagnosed Diabetes Percentage
2018,Harvey County,Kansas,21.6,28.6,7.3,7.5
2018,Haskell County,Kansas,20.0,24.9,6.0,7.0
2018,Hodgeman County,Kansas,15.4,25.6,14.8,7.9
2018,Jackson County,Kansas,21.7,35.1,10.1,10.2
2018,Jefferson County,Kansas,18.3,32.4,9.1,8.8
2018,Jewell County,Kansas,19.5,27.3,9.4,8.1
2018,Johnson County,Kansas,15.7,26.3,6.1,7.1
2018,Kearny County,Kansas,14.5,30.9,9.0,7.6
2018,Kingman County,Kansas,22.0,26.5,10.0,8.4
2018,Kiowa County,Kansas,17.6,29.6,14.6,9.1
2018,Labette County,Kansas,28.1,32.9,11.1,10.5
2018,Lane County,Kansas,17.2,20.5,9.0,7.4
2018,Leavenworth County,Kansas,22.6,34.6,10.4,11.1
2018,Lincoln County,Kansas,15.9,24.8,6.7,6.0
2018,Linn County,Kansas,24.3,32.2,10.7,9.1
2018,Logan County,Kansas,22.1,23.5,19.9,8.4
2018,Lyon County,Kansas,21.0,35.1,7.3,7.7
2018,Marion County,Kansas,23.5,33.4,6.1,8.0
2018,Marshall County,Kansas,21.5,34.4,9.7,9.2
2018,Mcpherson County,Kansas,20.9,28.4,8.5,8.4
2018,Meade County,Kansas,23.7,29.3,10.8,9.3
2018,Miami County,Kansas,23.9,31.0,7.6,7.8
2018,Mitchell County,Kansas,19.9,25.7,9.4,8.2
2018,Montgomery County,Kansas,26.9,36.2,8.7,10.1
2018,Morris County,Kansas,19.6,27.6,9.9,8.7
2018,Morton County,Kansas,19.5,25.2,9.0,8.2
2018,Nemaha County,Kansas,22.5,29.3,3.8,6.2
2018,Neosho County,Kansas,25.3,32.2,14.0,10.4
2018,Ness County,Kansas,18.3,27.5,10.2,8.3
2018,Norton County,Kansas,19.7,25.8,9.8,8.9
2018,Osage County,Kansas,26.0,37.9,12.1,12.0
2018,Osborne County,Kansas,23.4,29.4,9.4,8.6
2018,Ottawa County,Kansas,26.7,30.3,7.0,8.3
2018,Pawnee County,Kansas,24.4,31.6,11.3,8.4
2018,Phillips County,Kansas,20.7,28.4,7.4,7.5
2018,Pottawatomie County,Kansas,23.4,33.1,8.6,8.9
2018,Pratt County,Kansas,22.7,26.9,6.3,6.9
2018,Rawlins County,Kansas,14.6,18.1,7.1,7.0
2018,Reno County,Kansas,23.1,32.8,10.2,9.4
2018,Republic County,Kansas,24.3,30.6,7.2,6.1
2018,Rice County,Kansas,21.6,32.1,10.9,8.6
2018,Riley County,Kansas,16.4,26.2,6.5,7.6
2018,Rooks County,Kansas,19.1,26.9,10.2,7.5
2018,Rush County,Kansas,21.7,28.4,4.7,6.1
2018,Russell County,Kansas,21.2,29.9,12.1,7.3
2018,Saline County,Kansas,27.2,34.9,7.7,8.8
2018,Scott County,Kansas,22.1,28.0,9.0,7.8
2018,Sedgwick County,Kansas,23.4,33.1,10.1,10.7
2018,Seward County,Kansas,18.8,31.9,7.7,7.0
2018,Shawnee County,Kansas,21.5,36.4,9.6,10.0
2018,Sheridan County,Kansas,18.8,19.7,6.0,6.9
2018,Sherman County,Kansas,21.7,30.1,12.7,8.4
2018,Smith County,Kansas,19.4,26.6,5.0,6.4
2018,Stafford County,Kansas,17.2,26.6,8.1,7.3
2018,Stanton County,Kansas,18.0,25.6,6.0,6.6
2018,Stevens County,Kansas,19.9,26.9,8.9,9.6
2018,Sumner County,Kansas,26.7,37.9,9.3,9.4
2018,Thomas County,Kansas,17.7,30.2,9.0,7.6
2018,Trego County,Kansas,19.8,21.6,12.0,7.9
2018,Wabaunsee County,Kansas,19.7,27.5,7.8,7.6
2018,Wallace County,Kansas,15.8,20.6,5.9,6.9
2018,Washington County,Kansas,24.0,26.0,8.9,7.1
2018,Wichita County,Kansas,19.0,28.7,8.0,8.5
2018,Wilson County,Kansas,25.5,32.9,17.0,10.0
2018,Woodson County,Kansas,13.5,26.0,18.4,7.6
2018,Wyandotte County,Kansas,32.4,38.9,12.8,13.2
2018,Adair County,Kentucky,27.9,30.5,10.0,9.5
2018,Allen County,Kentucky,26.3,30.2,8.9,8.0
2018,Anderson County,Kentucky,20.1,27.3,10.3,9.6
2018,Ballard County,Kentucky,24.6,28.1,14.1,8.6
2018,Barren County,Kentucky,30.4,32.4,12.9,11.7
2018,Bath County,Kentucky,30.7,38.8,11.7,11.5
2018,Bell County,Kentucky,24.7,33.0,10.0,9.2
2018,Boone County,Kentucky,20.4,32.9,8.2,10.5
2018,Bourbon County,Kentucky,20.9,23.1,6.6,7.1
2018,Boyd County,Kentucky,31.0,38.9,13.3,11.7
2018,Boyle County,Kentucky,17.6,19.6,14.4,9.5
2018,Bracken County,Kentucky,24.5,29.0,7.1,6.7
2018,Breathitt County,Kentucky,31.6,34.8,15.4,11.2
2018,Breckinridge County,Kentucky,17.6,26.9,8.3,7.1
2018,Bullitt County,Kentucky,23.4,34.7,10.4,12.2
2018,Butler County,Kentucky,22.3,25.0,8.5,8.8
2018,Caldwell County,Kentucky,23.1,29.3,12.8,11.7
2018,Calloway County,Kentucky,27.4,31.3,7.6,8.6
2018,Campbell County,Kentucky,22.5,32.3,8.7,10.3
2018,Carlisle County,Kentucky,22.1,21.2,6.3,6.5
2018,Carroll County,Kentucky,18.5,20.6,14.8,7.8
2018,Carter County,Kentucky,33.7,36.8,15.1,11.4
2018,Casey County,Kentucky,27.1,24.8,13.1,9.0
2018,Christian County,Kentucky,30.8,36.2,12.6,13.7
2018,Clark County,Kentucky,17.7,31.8,6.9,7.6
2018,Clay County,Kentucky,28.7,30.0,13.9,9.1
2018,Clinton County,Kentucky,26.8,27.6,12.7,9.0
2018,Crittenden County,Kentucky,18.7,31.4,6.8,8.1
2018,Cumberland County,Kentucky,14.5,22.7,11.8,7.9
2018,Daviess County,Kentucky,24.3,27.9,9.6,10.8
2018,Edmonson County,Kentucky,21.5,32.8,10.8,8.0
2018,Elliott County,Kentucky,20.1,29.8,5.7,7.2
2018,Estill County,Kentucky,20.0,28.5,13.2,8.4
2018,Fayette County,Kentucky,22.7,28.0,7.9,10.2
2018,Fleming County,Kentucky,22.9,36.2,8.9,9.9
2018,Floyd County,Kentucky,36.1,37.6,15.2,14.8
2018,Franklin County,Kentucky,19.2,29.1,9.8,9.8
2018,Fulton County,Kentucky,18.9,23.7,7.5,7.9
2018,Gallatin County,Kentucky,18.4,22.4,9.3,8.0
2018,Garrard County,Kentucky,20.5,20.2,7.2,7.0
2018,Grant County,Kentucky,23.2,27.0,13.1,10.8
2018,Graves County,Kentucky,29.0,32.3,9.5,11.1
2018,Grayson County,Kentucky,27.7,37.6,9.3,8.9
2018,Green County,Kentucky,19.9,27.1,11.3,8.3
2018,Greenup County,Kentucky,29.9,37.6,10.6,10.2
2018,Hancock County,Kentucky,18.3,28.7,11.7,8.4
2018,Hardin County,Kentucky,28.8,39.1,9.5,11.0
2018,Harlan County,Kentucky,26.9,36.9,16.2,14.2
2018,Harrison County,Kentucky,18.6,23.1,6.7,6.4
2018,Hart County,Kentucky,25.0,26.1,9.9,8.5
2018,Henderson County,Kentucky,26.9,34.5,14.3,13.8
2018,Henry County,Kentucky,14.7,20.9,11.9,7.1
2018,Hickman County,Kentucky,21.6,23.1,20.8,8.5
2018,Hopkins County,Kentucky,32.7,36.9,12.6,13.7
2018,Jackson County,Kentucky,26.9,32.4,12.9,11.0
2018,Jefferson County,Kentucky,25.3,31.7,9.5,11.3
2018,Jessamine County,Kentucky,20.2,24.0,6.5,8.2
2018,Johnson County,Kentucky,31.0,37.5,13.2,11.7
2018,Kenton County,Kentucky,23.6,33.2,10.1,10.3
2018,Knott County,Kentucky,34.7,39.1,17.4,14.2
2018,Knox County,Kentucky,29.2,30.7,8.7,9.1
2018,Larue County,Kentucky,23.9,29.4,7.4,7.1
2018,Laurel County,Kentucky,28.0,36.4,12.3,12.8
2018,Lawrence County,Kentucky,28.8,41.4,12.0,10.2
2018,Lee County,Kentucky,29.6,36.3,12.8,9.0
2018,Leslie County,Kentucky,23.6,37.0,12.4,10.7
2018,Letcher County,Kentucky,29.6,34.8,15.3,15.4
2018,Lewis County,Kentucky,26.7,34.3,13.0,10.0
2018,Lincoln County,Kentucky,19.8,25.5,17.1,9.0
2018,Livingston County,Kentucky,21.0,25.5,8.7,7.1
2018,Logan County,Kentucky,29.4,30.3,9.2,7.8
2018,Lyon County,Kentucky,23.7,25.5,9.5,7.6
2018,Madison County,Kentucky,21.2,34.1,6.2,7.9
2018,Magoffin County,Kentucky,25.7,34.5,15.2,12.9
2018,Marion County,Kentucky,28.1,30.1,9.1,8.8
2018,Marshall County,Kentucky,24.2,28.9,7.1,8.1
2018,Martin County,Kentucky,25.9,31.6,18.6,11.7
2018,Mason County,Kentucky,26.1,31.5,10.3,9.3
2018,Mccracken County,Kentucky,28.5,29.5,9.4,11.2
2018,Mccreary County,Kentucky,25.6,31.3,35.3,10.8
2018,Mclean County,Kentucky,21.1,24.3,9.4,7.3
2018,Meade County,Kentucky,21.9,30.1,9.0,10.0
2018,Menifee County,Kentucky,25.6,34.3,20.3,10.2
2018,Mercer County,Kentucky,22.6,21.2,4.4,6.7
2018,Metcalfe County,Kentucky,25.2,25.7,9.5,9.0
2018,Monroe County,Kentucky,20.8,27.0,10.8,8.1
2018,Montgomery County,Kentucky,29.6,32.0,9.1,9.7
2018,Morgan County,Kentucky,25.4,30.7,8.7,8.8
2018,Muhlenberg County,Kentucky,28.0,33.2,12.7,10.4
2018,Nelson County,Kentucky,24.7,32.6,9.0,8.3
2018,Nicholas County,Kentucky,16.2,22.3,28.9,7.1
2018,Ohio County,Kentucky,30.3,27.6,13.6,9.6
2018,Oldham County,Kentucky,18.6,24.2,6.7,7.4
2018,Owen County,Kentucky,20.5,26.0,19.0,7.4
2018,Owsley County,Kentucky,20.4,31.6,13.2,8.4
2018,Pendleton County,Kentucky,19.8,28.0,8.7,9.4
2018,Perry County,Kentucky,32.0,40.1,12.4,11.7
2018,Pike County,Kentucky,33.0,38.5,12.5,13.4
2018,Powell County,Kentucky,15.9,22.0,13.2,8.8
2018,Pulaski County,Kentucky,30.0,36.6,10.7,11.2
2018,Robertson County,Kentucky,17.2,18.9,14.0,6.7
2018,Rockcastle County,Kentucky,22.9,28.0,11.4,8.9
2018,Rowan County,Kentucky,28.5,33.3,8.5,7.9
2018,Russell County,Kentucky,28.8,30.5,13.7,9.6
2018,Scott County,Kentucky,21.8,26.9,5.7,7.4
2018,Shelby County,Kentucky,18.4,24.5,6.5,7.8
2018,Simpson County,Kentucky,26.6,34.7,6.8,6.8
2018,Spencer County,Kentucky,16.7,25.3,13.1,8.7
2018,Taylor County,Kentucky,27.7,34.7,9.1,8.6
2018,Todd County,Kentucky,25.6,34.0,9.9,9.3
2018,Trigg County,Kentucky,25.3,29.7,10.5,9.0
2018,Trimble County,Kentucky,19.4,22.8,7.1,7.3
2018,Union County,Kentucky,23.6,31.6,9.7,9.7
2018,Warren County,Kentucky,23.8,26.5,6.4,7.8
2018,Washington County,Kentucky,17.1,26.3,12.4,9.5
2018,Wayne County,Kentucky,30.4,35.5,11.0,11.2
2018,Webster County,Kentucky,20.2,27.0,5.7,7.3
2018,Whitley County,Kentucky,31.0,33.1,13.7,11.6
2018,Wolfe County,Kentucky,29.3,26.6,12.2,9.9
2018,Woodford County,Kentucky,17.9,23.3,7.9,7.1
2018,Acadia Parish,Louisiana,27.0,36.3,10.5,10.0
2018,Allen Parish,Louisiana,26.3,23.3,14.9,8.5
2018,Ascension Parish,Louisiana,21.2,31.7,11.6,10.6
2018,Assumption Parish,Louisiana,21.7,28.5,14.2,11.1
2018,Avoyelles Parish,Louisiana,29.7,33.5,14.2,10.2
2018,Beauregard Parish,Louisiana,25.5,30.0,16.3,9.8
2018,Bienville Parish,Louisiana,15.1,21.4,13.1,8.8
2018,Bossier Parish,Louisiana,26.6,34.9,9.4,9.5
2018,Caddo Parish,Louisiana,27.0,40.7,11.5,11.9
2018,Calcasieu Parish,Louisiana,27.4,35.8,10.9,11.1
2018,Caldwell Parish,Louisiana,16.8,26.9,15.4,8.4
2018,Cameron Parish,Louisiana,15.8,22.7,11.8,7.4
2018,Catahoula Parish,Louisiana,16.5,22.3,11.5,8.5
2018,Claiborne Parish,Louisiana,23.9,27.7,25.0,11.4
2018,Concordia Parish,Louisiana,25.2,26.0,19.3,10.4
2018,De Soto Parish,Louisiana,21.4,29.0,14.6,9.3
2018,East Baton Rouge Parish,Louisiana,26.0,35.2,11.1,11.6
2018,East Carroll Parish,Louisiana,14.8,18.3,13.8,8.6
2018,East Feliciana Parish,Louisiana,21.8,22.4,12.1,9.1
2018,Evangeline Parish,Louisiana,24.6,22.9,14.9,9.6
2018,Franklin Parish,Louisiana,19.0,25.1,12.8,9.0
2018,Grant Parish,Louisiana,23.9,30.4,14.2,7.8
2018,Iberia Parish,Louisiana,24.5,35.3,13.2,10.9
2018,Iberville Parish,Louisiana,21.3,25.7,15.1,10.4
2018,Jackson Parish,Louisiana,20.4,22.2,17.2,7.7
2018,Jefferson Parish,Louisiana,23.7,33.0,11.2,11.6
2018,Jefferson Davis Parish,Louisiana,21.0,32.5,9.7,9.0
2018,Lafayette Parish,Louisiana,23.5,27.2,11.5,11.3
2018,Lafourche Parish,Louisiana,28.2,34.6,13.4,11.6
2018,Lasalle Parish,Louisiana,21.5,28.0,14.4,9.0
2018,Lincoln Parish,Louisiana,29.6,25.2,9.9,9.3
2018,Livingston Parish,Louisiana,29.8,36.6,8.8,8.3
2018,Madison Parish,Louisiana,21.8,22.9,16.4,9.6
2018,Morehouse Parish,Louisiana,24.9,34.2,10.0,8.9
2018,Natchitoches Parish,Louisiana,22.2,27.4,13.9,11.7
2018,Orleans Parish,Louisiana,20.1,28.4,11.0,10.6
2018,Ouachita Parish,Louisiana,28.0,40.0,13.6,12.3
2018,Plaquemines Parish,Louisiana,22.5,27.0,8.7,11.1
2018,Pointe Coupee Parish,Louisiana,19.2,24.5,13.0,9.5
2018,Rapides Parish,Louisiana,28.3,35.7,15.7,13.5
2018,Red River Parish,Louisiana,17.8,20.5,13.9,7.6
2018,Richland Parish,Louisiana,17.1,23.1,12.6,10.3
2018,Sabine Parish,Louisiana,21.4,29.2,9.7,8.6
2018,St. Bernard Parish,Louisiana,27.0,33.5,14.2,9.7
2018,St. Charles Parish,Louisiana,18.9,32.6,11.5,9.1
2018,St. Helena Parish,Louisiana,16.0,21.9,9.2,8.1
2018,St. James Parish,Louisiana,16.2,26.5,12.8,8.6
2018,St. John The Baptist Parish,Louisiana,27.4,31.8,13.3,10.5
2018,St. Landry Parish,Louisiana,29.2,34.4,11.6,11.4
2018,St. Martin Parish,Louisiana,24.4,30.0,10.8,9.5
2018,St. Mary Parish,Louisiana,28.3,34.6,15.3,11.7
2018,St. Tammany Parish,Louisiana,20.6,28.2,9.5,10.1
2018,Tangipahoa Parish,Louisiana,29.4,39.1,12.2,11.2
2018,Tensas Parish,Louisiana,15.5,17.7,14.6,8.8
2018,Terrebonne Parish,Louisiana,27.6,38.8,11.5,11.2
2018,Union Parish,Louisiana,22.2,24.1,14.7,10.8
2018,Vermilion Parish,Louisiana,27.8,34.6,9.9,7.8
2018,Vernon Parish,Louisiana,22.2,31.9,13.1,11.8
2018,Washington Parish,Louisiana,29.4,39.0,16.8,15.1
2018,Webster Parish,Louisiana,25.4,31.3,12.5,10.6
2018,West Baton Rouge Parish,Louisiana,22.0,21.5,12.7,9.5
2018,West Carroll Parish,Louisiana,17.3,24.0,19.7,8.5
2018,West Feliciana Parish,Louisiana,16.6,18.0,9.5,7.8
2018,Winn Parish,Louisiana,21.2,21.9,16.1,9.5
2018,Androscoggin County,Maine,21.2,33.1,9.1,10.3
2018,Aroostook County,Maine,28.0,36.9,12.3,11.4
2018,Cumberland County,Maine,13.7,22.7,5.6,6.9
2018,Franklin County,Maine,19.1,31.4,7.2,7.7
2018,Hancock County,Maine,17.4,26.5,7.3,7.0
2018,Kennebec County,Maine,21.2,31.3,7.7,8.4
2018,Knox County,Maine,15.8,27.1,5.7,6.1
2018,Lincoln County,Maine,17.7,25.3,6.7,7.2
2018,Oxford County,Maine,20.7,30.5,8.1,8.4
2018,Penobscot County,Maine,22.3,32.9,10.7,9.8
2018,Piscataquis County,Maine,24.2,35.5,9.1,9.9
2018,Sagadahoc County,Maine,17.3,23.0,5.5,6.9
2018,Somerset County,Maine,25.3,32.2,8.8,9.1
2018,Waldo County,Maine,17.3,29.5,7.4,8.6
2018,Washington County,Maine,25.6,34.0,9.6,8.4
2018,York County,Maine,19.4,29.1,7.8,7.9
2018,Allegany County,Maryland,25.4,33.5,9.0,11.0
2018,Anne Arundel County,Maryland,19.3,30.3,7.5,9.1
2018,Baltimore County,Maryland,22.7,31.5,8.5,9.9
2018,Baltimore City,Maryland,24.2,34.7,10.8,12.4
2018,Calvert County,Maryland,19.3,29.9,7.7,9.9
2018,Caroline County,Maryland,27.9,39.6,10.7,12.6
2018,Carroll County,Maryland,19.8,28.0,6.4,7.6
2018,Cecil County,Maryland,25.2,33.4,6.7,9.3
2018,Charles County,Maryland,24.1,39.4,8.2,10.9
2018,Dorchester County,Maryland,30.0,39.8,13.9,13.3
2018,Frederick County,Maryland,19.2,30.2,6.6,8.6
2018,Garrett County,Maryland,22.7,31.4,8.4,10.0
2018,Harford County,Maryland,22.2,30.8,7.2,9.7
2018,Howard County,Maryland,13.9,24.7,5.8,6.8
2018,Kent County,Maryland,24.0,30.0,7.6,8.7
2018,Montgomery County,Maryland,15.2,21.8,5.9,7.3
2018,Prince George&#39;s County,Maryland,22.7,37.2,10.4,12.6
2018,Queen Anne&#39;s County,Maryland,18.5,26.4,5.2,7.4
2018,Somerset County,Maryland,29.7,35.7,11.1,12.8
2018,St. Mary&#39;s County,Maryland,22.5,35.7,8.8,10.6
2018,Talbot County,Maryland,17.9,28.8,5.6,7.1
2018,Washington County,Maryland,26.1,35.6,10.6,12.0
2018,Wicomico County,Maryland,24.7,36.1,10.0,11.4
2018,Worcester County,Maryland,23.2,35.1,6.7,9.4
2018,Barnstable County,Massachusetts,15.5,21.7,5.2,6.9
2018,Berkshire County,Massachusetts,18.1,23.2,7.3,8.3
2018,Bristol County,Massachusetts,22.0,28.3,6.7,8.0
2018,Dukes County,Massachusetts,15.4,21.3,7.9,7.0
2018,Essex County,Massachusetts,18.8,26.7,6.3,8.2
2018,Franklin County,Massachusetts,17.8,26.5,5.9,6.7
2018,Hampden County,Massachusetts,24.5,30.6,7.5,7.9
2018,Hampshire County,Massachusetts,16.5,21.3,4.9,6.2
2018,Middlesex County,Massachusetts,16.8,20.7,4.8,6.4
2018,Nantucket County,Massachusetts,14.8,18.7,4.8,6.5
2018,Norfolk County,Massachusetts,17.4,23.9,6.5,7.0
2018,Plymouth County,Massachusetts,20.4,26.8,7.6,8.0
2018,Suffolk County,Massachusetts,20.1,21.3,8.0,8.3
2018,Worcester County,Massachusetts,21.8,28.4,6.8,8.0
2018,Alcona County,Michigan,16.7,22.9,10.6,7.3
2018,Alger County,Michigan,15.7,19.2,11.3,7.5
2018,Allegan County,Michigan,20.8,28.1,7.6,7.4
2018,Alpena County,Michigan,19.4,25.1,10.5,6.6
2018,Antrim County,Michigan,21.2,29.1,6.9,6.4
2018,Arenac County,Michigan,17.9,23.1,6.3,8.0
2018,Baraga County,Michigan,15.4,21.5,10.0,8.0
2018,Barry County,Michigan,21.4,26.6,10.0,8.4
2018,Bay County,Michigan,22.0,33.5,8.4,8.4
2018,Benzie County,Michigan,21.2,23.3,7.5,8.0
2018,Berrien County,Michigan,20.6,30.6,6.3,8.2
2018,Branch County,Michigan,19.8,31.5,7.5,8.1
2018,Calhoun County,Michigan,25.0,36.1,12.7,11.4
2018,Cass County,Michigan,19.8,26.5,12.7,9.2
2018,Charlevoix County,Michigan,14.8,29.5,6.5,7.5
2018,Cheboygan County,Michigan,20.4,27.6,8.7,9.2
2018,Chippewa County,Michigan,25.9,35.6,10.1,8.8
2018,Clare County,Michigan,22.5,30.3,13.7,8.8
2018,Clinton County,Michigan,20.3,32.7,9.8,8.7
2018,Crawford County,Michigan,18.2,20.6,13.2,8.3
2018,Delta County,Michigan,20.7,31.4,14.1,10.1
2018,Dickinson County,Michigan,16.0,19.2,6.4,7.6
2018,Eaton County,Michigan,19.6,32.6,7.9,8.4
2018,Emmet County,Michigan,15.1,23.7,3.9,5.5
2018,Genesee County,Michigan,25.2,34.8,10.8,10.5
2018,Gladwin County,Michigan,18.9,28.5,15.3,7.3
2018,Gogebic County,Michigan,16.6,22.4,12.9,8.7
2018,Grand Traverse County,Michigan,16.1,24.6,5.0,5.9
2018,Gratiot County,Michigan,18.8,35.7,9.2,8.7
2018,Hillsdale County,Michigan,19.4,28.7,7.5,7.8
2018,Houghton County,Michigan,15.9,22.6,8.0,7.7
2018,Huron County,Michigan,20.9,32.3,7.5,8.4
2018,Ingham County,Michigan,19.8,29.6,8.1,8.4
2018,Ionia County,Michigan,20.8,31.7,11.3,8.3
2018,Iosco County,Michigan,21.5,30.9,8.3,9.2
2018,Iron County,Michigan,15.6,20.9,9.1,7.7
2018,Isabella County,Michigan,19.7,32.6,12.1,8.5
2018,Jackson County,Michigan,23.4,33.6,8.7,9.7
2018,Kalamazoo County,Michigan,19.8,28.0,9.3,9.5
2018,Kalkaska County,Michigan,20.3,27.3,15.8,8.4
2018,Kent County,Michigan,17.8,29.4,7.9,8.7
2018,Keweenaw County,Michigan,13.9,18.2,11.0,6.8
2018,Lake County,Michigan,19.3,23.8,6.2,7.6
2018,Lapeer County,Michigan,19.2,32.9,6.1,6.7
2018,Leelanau County,Michigan,13.9,25.4,5.3,7.2
2018,Lenawee County,Michigan,22.8,34.1,7.5,9.6
2018,Livingston County,Michigan,18.2,28.7,6.0,6.5
2018,Luce County,Michigan,15.8,19.0,10.1,7.6
2018,Mackinac County,Michigan,17.7,22.8,8.9,7.8
2018,Macomb County,Michigan,22.8,31.4,9.0,10.2
2018,Manistee County,Michigan,15.0,27.2,6.2,8.6
2018,Marquette County,Michigan,16.4,30.4,6.8,7.6
2018,Mason County,Michigan,19.7,28.4,9.9,8.6
2018,Mecosta County,Michigan,20.3,30.7,6.5,6.6
2018,Menominee County,Michigan,18.9,24.2,9.6,7.7
2018,Midland County,Michigan,17.1,32.9,6.7,7.5
2018,Missaukee County,Michigan,20.6,28.2,11.4,10.1
2018,Monroe County,Michigan,23.0,34.4,7.6,8.5
2018,Montcalm County,Michigan,23.5,39.7,9.6,9.9
2018,Montmorency County,Michigan,15.6,22.9,13.4,8.1
2018,Muskegon County,Michigan,23.7,35.9,10.2,11.5
2018,Newaygo County,Michigan,22.6,30.7,10.7,8.5
2018,Oakland County,Michigan,17.8,24.8,7.0,7.8
2018,Oceana County,Michigan,16.3,31.8,17.8,9.3
2018,Ogemaw County,Michigan,22.1,24.7,14.9,8.2
2018,Ontonagon County,Michigan,16.0,21.3,10.8,7.1
2018,Osceola County,Michigan,19.6,26.9,8.4,9.5
2018,Oscoda County,Michigan,14.3,21.1,16.1,7.0
2018,Otsego County,Michigan,20.6,26.3,7.4,7.7
2018,Ottawa County,Michigan,16.6,25.3,6.4,7.6
2018,Presque Isle County,Michigan,21.3,22.9,12.9,8.7
2018,Roscommon County,Michigan,27.6,31.8,11.0,8.0
2018,Saginaw County,Michigan,23.1,39.5,9.5,10.3
2018,Sanilac County,Michigan,24.1,29.6,8.3,7.6
2018,Schoolcraft County,Michigan,15.7,19.8,7.0,7.2
2018,Shiawassee County,Michigan,25.4,35.5,5.5,7.6
2018,St. Clair County,Michigan,23.9,32.2,7.3,8.0
2018,St. Joseph County,Michigan,19.7,27.9,14.9,10.6
2018,Tuscola County,Michigan,22.2,28.5,6.5,8.5
2018,Van Buren County,Michigan,24.1,31.4,10.4,9.4
2018,Washtenaw County,Michigan,14.8,26.0,6.1,8.1
2018,Wayne County,Michigan,26.0,34.1,10.2,11.0
2018,Wexford County,Michigan,22.4,26.4,12.5,9.9
2018,Aitkin County,Minnesota,21.1,26.3,5.8,7.5
2018,Anoka County,Minnesota,18.6,31.2,6.5,7.8
2018,Becker County,Minnesota,24.2,30.7,4.9,6.1
2018,Beltrami County,Minnesota,21.7,33.1,7.2,8.8
2018,Benton County,Minnesota,17.8,28.7,8.1,8.4
2018,Big Stone County,Minnesota,18.9,29.5,6.3,7.7
2018,Blue Earth County,Minnesota,22.3,34.0,6.9,8.5
2018,Brown County,Minnesota,23.0,33.3,7.5,8.6
2018,Carlton County,Minnesota,20.4,29.9,7.0,8.5
2018,Carver County,Minnesota,15.3,25.4,6.4,6.9
2018,Cass County,Minnesota,23.0,31.5,5.8,7.6
2018,Chippewa County,Minnesota,21.8,28.2,12.9,9.8
2018,Chisago County,Minnesota,17.9,23.7,8.6,7.9
2018,Clay County,Minnesota,17.6,26.3,5.5,7.2
2018,Clearwater County,Minnesota,21.8,26.5,6.9,8.6
2018,Cook County,Minnesota,16.5,20.5,7.9,7.6
2018,Cottonwood County,Minnesota,19.1,26.6,10.0,7.6
2018,Crow Wing County,Minnesota,20.0,28.0,5.1,6.9
2018,Dakota County,Minnesota,16.9,30.9,5.5,7.1
2018,Dodge County,Minnesota,18.5,37.8,8.1,7.5
2018,Douglas County,Minnesota,22.1,32.9,6.1,7.5
2018,Faribault County,Minnesota,24.5,34.5,4.8,7.4
2018,Fillmore County,Minnesota,19.3,26.2,4.7,5.0
2018,Freeborn County,Minnesota,18.7,30.7,5.2,6.5
2018,Goodhue County,Minnesota,18.7,31.4,5.4,6.9
2018,Grant County,Minnesota,23.0,29.7,5.1,6.8
2018,Hennepin County,Minnesota,16.0,22.6,5.2,6.6
2018,Houston County,Minnesota,17.9,27.7,5.0,7.1
2018,Hubbard County,Minnesota,21.7,26.6,5.7,7.9
2018,Isanti County,Minnesota,19.9,33.3,8.1,7.8
2018,Itasca County,Minnesota,20.4,33.7,7.9,9.0
2018,Jackson County,Minnesota,20.6,31.5,7.4,8.3
2018,Kanabec County,Minnesota,22.4,26.5,8.7,9.0
2018,Kandiyohi County,Minnesota,19.8,26.7,4.5,6.9
2018,Kittson County,Minnesota,15.0,25.7,12.9,9.0
2018,Koochiching County,Minnesota,22.7,28.7,8.3,7.1
2018,Lac Qui Parle County,Minnesota,17.4,34.0,6.0,8.3
2018,Lake County,Minnesota,17.6,25.9,4.3,6.4
2018,Lake Of The Woods County,Minnesota,16.2,23.0,7.9,7.6
2018,Le Sueur County,Minnesota,16.6,29.7,6.3,8.4
2018,Lincoln County,Minnesota,17.9,24.1,11.4,9.1
2018,Lyon County,Minnesota,22.5,31.4,7.8,8.1
2018,Mahnomen County,Minnesota,22.0,29.6,9.4,8.9
2018,Marshall County,Minnesota,24.0,34.9,8.5,9.2
2018,Martin County,Minnesota,18.3,29.2,8.2,8.2
2018,Mcleod County,Minnesota,24.4,35.8,7.1,7.8
2018,Meeker County,Minnesota,18.8,34.9,6.6,7.9
2018,Mille Lacs County,Minnesota,22.4,27.7,8.1,9.2
2018,Morrison County,Minnesota,21.9,27.5,6.0,8.0
2018,Mower County,Minnesota,23.0,30.2,7.5,8.1
2018,Murray County,Minnesota,17.2,35.4,4.1,6.9
2018,Nicollet County,Minnesota,17.9,28.5,5.8,7.6
2018,Nobles County,Minnesota,25.0,28.9,9.8,9.9
2018,Norman County,Minnesota,19.3,31.2,5.5,7.3
2018,Olmsted County,Minnesota,16.1,26.5,5.9,7.0
2018,Otter Tail County,Minnesota,20.7,30.7,5.8,7.9
2018,Pennington County,Minnesota,18.9,30.3,5.7,7.6
2018,Pine County,Minnesota,25.5,35.6,7.9,8.9
2018,Pipestone County,Minnesota,19.1,27.0,5.0,6.9
